"","imdbRating","budget","release_month","duration_minutes","total_number_of_spoken_languages","total_number_of_genres","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_scifi","genre_shortfilm","genre_thriller","genre_war","main_actor1_is_female","main_actor1_star_meter","main_actor2_star_meter","main_actor3_star_meter","total_number_of_actors","log_duration","country_prod_d","language_used_d"
"4694",6.6,0,6,120,1,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1105,1225,142,11,4.30406509320417,1,1
"4695",7.3,0,7,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",273,340,2567,68,3.8286413964891,1,1
"4696",6.8,0,3,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0",1940,274,2910,14,3.8286413964891,1,1
"4697",7.3,4e+06,11,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",1656,655,997,47,3.80666248977032,1,1
"4698",7.4,0,12,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",255,398,2553,12,4.45434729625351,1,1
"4699",6,2.5e+07,1,90,3,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1826,268,518,16,4.00733318523247,0,1
"4700",7.4,0,3,120,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",677,810,2944,26,4.29045944114839,1,1
"4701",7.8,0,10,90,2,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0",1735,902,2675,12,3.80666248977032,1,1
"4702",6.8,0,2,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",335,1692,546,15,3.93182563272433,0,1
"4703",5.5,0,10,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",581,247,532,25,3.73766961828337,0,1
"4704",7.3,8e+07,12,120,2,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",1413,591,2745,6,4.56434819146784,1,1
"4705",7.3,0,4,90,2,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,82,337,13,4.18965474202643,1,1
"4706",7.6,0,5,60,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1564,150,3095,65,3.46573590279973,1,1
"4707",7.3,0,6,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",333,1458,3214,16,4.18965474202643,0,1
"4708",6.2,3.5e+07,12,120,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1515,2660,968,25,4.44265125649032,1,1
"4709",8,2500000,5,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",527,1179,2651,49,3.49650756146648,1,1
"4710",6.9,3.2e+07,6,90,1,2,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1061,1471,2673,27,4.06044301054642,1,1
"4711",5.8,8e+05,6,60,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",1813,907,2824,12,3.63758615972639,1,1
"4712",6.4,6.5e+07,2,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1188,1089,945,42,3.98898404656427,1,1
"4713",7.1,0,8,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",158,781,1031,10,4.11087386417331,1,1
"4714",7,1.5e+08,4,90,1,3,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1873,1155,1302,32,4.18965474202643,1,1
"4715",7.3,1.7e+08,10,90,1,3,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1873,1155,1302,43,4.14313472639153,1,1
"4716",7,0,3,120,6,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1",550,1990,1973,18,4.48863636973214,1,1
"4717",7,5600000,6,120,5,3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1871,2120,2242,25,4.48863636973214,0,1
"4718",7.4,0,2,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1",1864,989,2793,8,4.04305126783455,1,1
"4719",6,0,2,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",179,1619,1619,8,3.78418963391826,1,1
"4720",5.9,1.5e+07,1,90,2,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",877,1773,2811,7,3.85014760171006,1,1
"4721",7.2,7.5e+07,9,90,2,3,"1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1594,1152,1227,17,4.17438726989564,1,1
"4722",5.1,0,11,90,2,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1406,931,2066,11,4.00733318523247,1,1
"4723",7.3,0,10,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1230,1084,1331,19,2.63905732961526,1,1
"4724",6.2,1.4e+07,12,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",322,1178,157,22,3.66356164612965,1,1
"4725",6.3,2.8e+07,3,60,1,3,"0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",1355,948,3133,16,3.63758615972639,0,1
"4726",6.7,0,1,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1115,2355,1897,8,3.85014760171006,1,1
"4727",7,5500000,12,120,2,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1406,1842,862,19,4.39444915467244,0,1
"4728",6.8,775000,3,60,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",486,186,1020,14,3.61091791264422,1,1
"4729",6.6,1.2e+07,9,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",232,1894,88,8,4.26267987704132,0,1
"4730",7.1,1e+07,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1696,1463,2881,7,3.95124371858143,0,1
"4731",6.7,0,3,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1755,2461,1297,15,3.87120101090789,1,1
"4732",7.2,0,8,90,1,3,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",670,1677,2644,19,4.14313472639153,1,1
"4733",5.8,2.7e+07,9,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1926,224,47,15,3.91202300542815,0,1
"4734",5.6,8e+07,11,90,2,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",484,1266,1728,16,4.20469261939097,1,1
"4735",6.8,4.8e+07,10,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1205,690,3007,19,3.36729582998647,0,1
"4736",6.7,0,9,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1205,1952,2711,18,3.46573590279973,0,1
"4737",6.6,0,2,60,1,3,"0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1",1205,1316,1302,19,3.36729582998647,1,1
"4738",7.7,0,10,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1944,1734,872,14,3.49650756146648,0,0
"4739",6.6,7.5e+07,6,90,2,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",345,2446,2634,8,3.80666248977032,1,1
"4740",5.9,1.3e+07,11,150,1,3,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1037,1877,2506,52,4.82028156560504,0,1
"4741",7.7,2e+08,11,180,6,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1354,82,1059,136,4.97673374242057,1,1
"4742",7.3,0,4,90,4,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",476,1517,1747,10,3.89182029811063,1,1
"4743",7.3,0,12,150,2,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",1608,1596,3281,31,4.72738781871234,0,1
"4744",6.4,3.4e+07,3,90,1,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",160,2523,2296,15,3.71357206670431,1,1
"4745",6.7,0,12,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0",203,1538,1653,17,4.06044301054642,1,0
"4746",7.5,2500000,8,90,2,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",630,1191,827,10,4.04305126783455,1,0
"4747",6.8,2e+07,5,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1175,993,1838,14,4.04305126783455,1,1
"4748",8,0,10,90,2,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",907,1896,870,35,3.93182563272433,1,1
"4749",8.4,2e+06,12,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",854,183,1605,56,4.38202663467388,1,1
"4750",7.2,0,11,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1404,262,32,15,4.20469261939097,1,1
"4751",6.3,1.7e+07,4,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",102,260,2622,17,4.12713438504509,0,0
"4752",6.7,0,12,90,1,3,"0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",352,2626,2011,14,3.71357206670431,0,1
"4753",6.9,0,10,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1377,1893,527,8,3.91202300542815,1,1
"4754",5.7,0,12,90,2,3,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",271,964,1106,7,3.87120101090789,1,1
"4755",7.9,2.5e+07,12,120,3,3,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1752,2136,426,42,4.39444915467244,1,1
"4756",6.6,5e+06,3,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1010,2628,681,15,4.12713438504509,0,1
"4757",7,0,3,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1343,435,1488,10,3.87120101090789,1,1
"4758",6.2,0,1,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1010,1607,683,7,4.0943445622221,0,1
"4759",6.4,1.1e+08,12,90,5,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1724,951,9,34,4.24849524204936,0,0
"4760",8.1,0,1,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1821,127,3064,8,3.43398720448515,1,1
"4761",7.1,0,8,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",834,2606,2652,13,3.71357206670431,0,0
"4762",6.5,0,10,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1153,1509,2652,15,4.11087386417331,1,1
"4763",5,4.8e+07,1,90,1,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0",212,1336,571,38,3.95124371858143,0,1
"4764",7.4,2.1e+07,12,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",621,1596,1241,45,4.20469261939097,1,1
"4765",6.8,1.5e+07,5,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1818,695,2390,15,4.11087386417331,1,1
"4766",7.9,605000,9,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1801,2406,429,8,3.95124371858143,1,1
"4767",7.2,9e+06,6,90,3,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1544,511,1962,14,3.71357206670431,0,1
"4768",7.1,0,9,90,1,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",757,1558,1999,7,4.24849524204936,1,1
"4769",7.5,5e+05,7,90,1,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1",421,858,721,49,3.87120101090789,1,1
"4770",6.7,0,12,60,2,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1",421,619,2615,20,3.43398720448515,1,1
"4771",7.4,0,9,150,5,3,"0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",544,1046,1668,22,4.70953020131233,0,1
"4772",6.7,3e+06,7,120,4,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",964,745,3074,11,4.36944785246702,1,1
"4773",6.4,0,5,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1466,1107,882,11,4.02535169073515,1,1
"4774",6.5,0,11,90,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",52,2433,1039,17,4.12713438504509,0,1
"4775",7.5,6.5e+07,6,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",602,43,1734,21,4.15888308335967,1,1
"4776",6.3,1.25e+08,8,120,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1696,807,837,26,4.27666611901606,0,1
"4777",8.2,825000,4,90,2,3,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0",957,717,1016,31,3.8286413964891,1,1
"4778",6.1,0,10,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1012,703,2568,9,4.00733318523247,1,1
"4779",6.2,0,1,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1483,862,1844,11,3.71357206670431,1,1
"4780",6.2,7.5e+07,11,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,2593,469,55,4.00733318523247,1,1
"4781",6.4,0,4,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",257,659,2320,16,4.14313472639153,1,1
"4782",8.3,3e+07,10,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1830,507,2410,13,3.46573590279973,1,1
"4783",7.9,9e+07,10,90,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1830,507,797,24,3.76120011569356,1,1
"4784",8.5,2e+08,6,90,2,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1830,507,2108,45,3.98898404656427,1,1
"4785",6.5,6500000,5,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1090,1814,49,8,3.97029191355212,0,1
"4786",7.5,40600000,6,90,2,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1894,1019,384,15,4.20469261939097,1,1
"4787",7.3,5e+06,10,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18,2608,2129,12,3.8286413964891,0,1
"4788",7.7,4.5e+07,10,120,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1054,2476,706,14,4.29045944114839,0,1
"4789",8.2,4e+06,2,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1704,1467,308,23,3.78418963391826,0,1
"4790",7,2.2e+07,8,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",949,1149,1123,17,4.17438726989564,1,0
"4791",7,2e+07,3,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1100,837,2668,15,3.95124371858143,0,1
"4792",7.5,1e+06,12,90,1,3,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1109,1217,3032,13,3.98898404656427,1,1
"4793",7.2,1.5e+08,6,120,2,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1538,749,2180,38,4.55387689160054,1,0
"4794",6.4,1.95e+08,6,150,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1538,573,1146,39,4.65396035015752,1,1
"4795",6,1.5e+08,6,150,3,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1538,1938,848,37,4.61512051684126,1,1
"4796",6.3,3.2e+07,8,60,3,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",974,1460,65,10,3.63758615972639,0,1
"4797",6.7,1.5e+07,1,90,5,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1313,204,1572,16,4.12713438504509,0,1
"4798",7.1,0,11,90,0,2,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",592,1722,206,7,3.71357206670431,1,0
"4799",5.9,0,12,90,1,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",236,2000,1818,10,4.12713438504509,1,1
"4800",6,0,3,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",729,1934,1264,23,4.04305126783455,0,1
"4801",7,1.4e+08,11,90,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1615,1937,1519,28,3.8286413964891,1,1
"4802",7.2,1.1e+07,1,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0",118,1970,2841,15,3.85014760171006,1,1
"4803",5.9,4e+06,4,90,2,3,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1440,901,2767,8,3.93182563272433,1,1
"4804",5.4,0,10,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1492,13,1596,12,4.00733318523247,1,1
"4805",5.3,5e+06,1,90,1,3,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1492,31,2623,13,3.95124371858143,1,1
"4806",6.6,0,1,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1696,1092,746,8,3.91202300542815,0,1
"4807",5.7,0,5,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",793,1004,2029,11,3.89182029811063,1,1
"4808",6.9,1.2e+07,10,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",1686,593,1913,9,3.91202300542815,0,1
"4809",7.2,450000,7,60,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1",1486,240,1187,4,3.68887945411394,1,1
"4810",6.9,3.1e+07,4,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1061,877,538,21,4.33073334028633,0,1
"4811",7.6,0,3,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1173,1131,1717,29,3.8286413964891,0,0
"4812",7.7,0,1,90,3,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1489,1781,2879,10,3.73766961828337,0,0
"4813",6.8,1.7e+07,7,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1235,1858,1893,12,3.85014760171006,1,1
"4814",6.9,1.7e+08,12,120,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",450,1657,1880,23,4.33073334028633,1,1
"4815",8.1,4e+06,10,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",704,853,2985,10,4.18965474202643,0,0
"4816",8.1,0,10,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",704,166,2960,26,4.18965474202643,0,0
"4817",7,9.2e+07,8,90,2,2,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",192,1152,633,74,4.06044301054642,1,1
"4818",6.8,0,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",278,2281,2278,52,4.11087386417331,1,1
"4819",6.8,0,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",21,3,1212,46,4.12713438504509,1,1
"4820",7.2,1.75e+08,5,150,1,2,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",246,131,655,20,4.7361984483945,1,1
"4821",6.4,0,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,652,2568,17,4.07753744390572,1,1
"4822",7.7,3.8e+07,12,90,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1235,493,178,31,4.11087386417331,1,1
"4823",7.4,0,6,120,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",278,1497,559,15,4.36944785246702,1,1
"4824",7.2,1.15e+08,7,120,4,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",602,360,2445,10,4.52178857704904,1,1
"4825",8,12500000,9,120,2,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",77,352,2664,40,4.26267987704132,1,1
"4826",6.9,0,10,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",781,69,2147,13,3.71357206670431,1,1
"4827",7,9500000,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",366,2127,939,32,4.00733318523247,1,1
"4828",7.3,3e+06,8,90,3,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1939,871,2783,16,3.80666248977032,0,0
"4829",7,0,12,180,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1291,2639,928,11,4.91998092582813,0,1
"4830",6.7,0,10,90,2,3,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",1191,1123,2450,8,3.71357206670431,1,1
"4831",7.6,5e+06,1,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",354,1614,1656,15,3.68887945411394,0,1
"4832",6.9,0,8,90,1,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1235,1600,1890,18,4.11087386417331,1,1
"4833",7.6,470000,9,60,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1347,193,3155,17,2.83321334405622,0,0
"4834",7.2,0,3,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",475,376,1750,15,3.8286413964891,0,1
"4835",5.9,0,7,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1830,1282,1398,19,3.93182563272433,1,1
"4836",8.1,29500000,12,120,2,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",811,821,377,65,4.38202663467388,1,1
"4837",7.8,0,12,120,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",854,419,967,18,4.4188406077966,1,1
"4838",6.2,0,3,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",964,1594,831,12,3.80666248977032,1,1
"4839",5.2,3.7e+07,11,120,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1",1116,2334,1652,26,4.29045944114839,1,1
"4840",7.2,1e+07,6,120,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",1298,1828,2874,65,4.44265125649032,1,1
"4841",5.6,0,1,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",664,1607,1553,6,3.89182029811063,0,1
"4842",5.9,1.5e+07,12,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",602,460,41,52,4.06044301054642,1,1
"4843",6.2,9.2e+07,5,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",286,298,264,16,4.15888308335967,1,1
"4844",5.6,1e+06,9,60,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",409,137,2554,5,3.55534806148941,1,1
"4845",7.2,0,7,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1449,1891,1816,16,3.98898404656427,0,1
