"","duration_minutes","genre_drama","total_number_of_actors","genre_action","genre_documentary","genre_horror","genre_comedy","genre_family","genre_filmnoir","genre_animation","budget","budget_duration","main_actor1_is_female","duration_genres","budget_genres","short_duration","release_month","genre_musical","genre_war","action_budget","budget_language","duration_actors","genre_biography","total_number_of_spoken_languages","war_budget","imdbRating"
"866",90,0,19,1,0,0,0,0,0,0,1e+07,9e+08,0,180,2e+07,0,"10",0,0,1e+07,1e+07,1710,0,1,0,6.6
"867",90,1,15,0,0,0,0,0,0,0,2e+06,1.8e+08,0,180,4e+06,0,"4",0,0,0,4e+06,1350,0,2,0,7.3
"868",90,0,39,1,0,0,0,0,0,0,7.5e+07,6.75e+09,0,270,2.25e+08,0,"6",0,0,7.5e+07,7.5e+07,3510,0,1,0,6.8
"869",90,0,11,1,0,0,0,0,0,0,1.8e+07,1.62e+09,0,270,5.4e+07,0,"6",0,0,1.8e+07,1.8e+07,990,0,1,0,5.8
"870",60,0,31,0,0,0,1,0,0,0,0,0,0,120,0,0,"7",0,0,0,0,1860,0,1,0,5.2
"871",90,0,26,0,0,0,1,0,0,0,3e+07,2.7e+09,0,270,9e+07,0,"12",0,0,0,3e+07,2340,1,1,0,7.1
"872",90,0,23,0,0,0,1,0,0,0,4e+07,3.6e+09,1,180,8e+07,0,"2",0,0,0,8e+07,2070,0,2,0,5.8
"873",90,0,6,0,0,0,0,0,0,0,0,0,0,180,0,0,"4",0,0,0,0,540,0,1,0,6.8
"874",90,1,7,0,0,0,0,0,0,0,0,0,1,270,0,0,"2",0,0,0,0,630,0,1,0,7
"875",60,1,16,0,0,0,0,0,1,0,0,0,0,180,0,0,"6",0,0,0,0,960,0,1,0,7.1
"876",60,0,14,0,0,0,0,0,0,0,0,0,0,60,0,0,"4",0,0,0,0,840,0,1,0,6
"877",60,0,29,1,0,0,0,0,0,0,1700000,1.02e+08,0,120,3400000,0,"6",0,0,1700000,1700000,1740,0,1,0,6
"878",120,0,17,1,0,0,0,0,0,0,7.5e+07,9e+09,0,360,2.25e+08,0,"8",0,0,7.5e+07,7.5e+07,2040,0,1,0,6.7
"879",120,0,16,0,0,1,0,0,0,0,1e+08,1.2e+10,0,240,2e+08,0,"2",0,0,0,3e+08,1920,0,3,0,6.9
"880",150,1,108,0,0,0,0,0,0,0,9e+07,1.35e+10,1,450,2.7e+08,0,"7",0,0,0,9e+07,16200,0,1,0,7.4
"881",90,1,18,0,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"9",0,0,0,1.8e+08,1620,0,3,0,6.7
"882",90,1,15,1,0,0,0,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"1",0,0,2.5e+07,2.5e+07,1350,0,1,0,6.5
"883",90,0,10,0,0,0,0,0,0,0,6800000,6.12e+08,0,270,20400000,0,"12",0,0,0,6800000,900,0,1,0,6.3
"884",120,1,32,0,0,0,0,0,0,0,0,0,0,360,0,0,"9",0,0,0,0,3840,1,1,0,7.8
"885",90,1,30,0,0,0,0,0,0,0,12500000,1.125e+09,1,180,2.5e+07,0,"9",0,0,0,12500000,2700,1,1,0,7.2
"886",90,1,15,1,0,0,0,0,0,0,0,0,0,270,0,0,"10",0,0,0,0,1350,0,1,0,6.5
"887",120,1,32,0,0,0,0,0,0,0,3e+06,3.6e+08,0,240,6e+06,0,"6",0,0,0,3e+06,3840,0,1,0,8.2
"888",90,0,15,0,0,0,1,1,0,0,1.4e+07,1.26e+09,0,270,4.2e+07,0,"9",0,0,0,5.6e+07,1350,0,4,0,6.8
"889",150,1,16,1,0,0,1,0,0,0,0,0,0,450,0,0,"1",0,0,0,0,2400,0,1,0,6.7
"890",90,1,21,0,0,0,0,0,0,0,1.5e+07,1.35e+09,0,270,4.5e+07,0,"8",0,0,0,1.5e+07,1890,0,1,0,6.9
"891",0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1,"3",0,0,0,0,0,0,1,0,7.8
"892",120,1,15,0,0,0,0,0,0,0,0,0,1,360,0,0,"10",0,0,0,0,1800,0,2,0,6.5
"893",90,1,9,0,0,0,0,0,0,0,1.1e+07,9.9e+08,0,270,3.3e+07,0,"9",0,0,0,1.1e+07,810,1,1,0,6.8
"894",90,0,8,0,0,0,0,0,0,1,6e+07,5.4e+09,1,270,1.8e+08,0,"2",0,0,0,6e+07,720,0,1,0,7.7
"895",120,1,14,0,0,0,0,0,0,0,7700000,9.24e+08,0,360,23100000,0,"2",0,1,0,7700000,1680,0,1,7700000,6.1
"896",60,1,10,0,0,0,0,0,0,0,0,0,1,120,0,0,"4",0,0,0,0,600,0,1,0,6.2
"897",90,0,8,0,0,0,0,0,0,0,0,0,0,180,0,0,"2",0,0,0,0,720,0,1,0,6.1
"898",90,0,12,0,0,0,1,0,0,0,0,0,1,180,0,0,"11",0,0,0,0,1080,0,1,0,6.8
"899",90,0,35,0,0,0,1,0,0,0,0,0,1,270,0,0,"3",1,0,0,0,3150,0,1,0,7
"900",90,0,23,1,0,0,0,0,0,0,1.63e+08,1.467e+10,0,270,4.89e+08,0,"7",0,0,1.63e+08,1.63e+08,2070,0,1,0,6.1
"901",90,1,20,0,0,0,1,0,0,0,4.5e+07,4.05e+09,1,270,1.35e+08,0,"7",0,0,0,4.5e+07,1800,0,1,0,5.5
"902",90,0,13,0,0,0,0,0,0,0,870000,78300000,0,90,870000,0,"4",0,0,0,870000,1170,0,1,0,6.2
"903",90,1,15,0,0,0,0,0,0,0,0,0,1,180,0,0,"12",0,0,0,0,1350,0,1,0,6.7
"904",90,1,9,1,0,0,0,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"2",0,0,2.5e+07,7.5e+07,810,0,3,0,5.7
"905",90,1,52,0,0,0,0,0,0,0,6500000,5.85e+08,1,90,6500000,0,"5",0,0,0,32500000,4680,0,5,0,7.9
"906",90,1,12,0,0,0,0,0,0,0,1e+07,9e+08,0,90,1e+07,0,"7",0,0,0,2e+07,1080,0,2,0,6.3
"907",90,1,9,0,0,0,0,0,0,0,7e+06,6.3e+08,0,270,2.1e+07,0,"12",0,0,0,1.4e+07,810,0,2,0,7.3
"908",90,1,17,0,0,0,0,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,1530,1,1,0,6.8
"909",60,0,13,0,0,1,0,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,780,0,1,0,7
"910",90,0,15,0,0,1,1,0,0,0,3500000,3.15e+08,0,270,10500000,0,"5",0,0,0,3500000,1350,0,1,0,5.9
"911",60,1,13,0,0,0,0,0,1,0,0,0,0,180,0,0,"1",0,0,0,0,780,0,1,0,7.4
"912",90,1,39,0,0,0,1,0,0,0,1.9e+07,1.71e+09,0,180,3.8e+07,0,"10",0,0,0,1.9e+07,3510,0,1,0,8.1
"913",60,1,9,0,0,0,1,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,540,0,2,0,6.4
"914",90,1,18,1,0,0,0,0,0,0,5.3e+07,4.77e+09,0,270,1.59e+08,0,"5",0,0,5.3e+07,5.3e+07,1620,0,1,0,7.3
"915",60,1,19,0,0,0,0,0,1,0,0,0,0,180,0,0,"1",0,0,0,0,1140,0,1,0,7.6
"916",60,0,13,1,0,1,1,0,0,0,2e+06,1.2e+08,1,180,6e+06,0,"4",0,0,2e+06,2e+06,780,0,1,0,6
"917",90,0,10,0,0,0,1,0,0,0,5e+06,4.5e+08,0,180,1e+07,0,"9",0,0,0,5e+06,900,0,1,0,6.5
"918",90,0,10,1,0,0,1,0,0,0,0,0,0,270,0,0,"5",0,0,0,0,900,0,1,0,5.4
"919",120,1,15,0,0,0,0,0,0,0,0,0,0,360,0,0,"9",0,0,0,0,1800,1,1,0,6.9
"920",90,1,16,0,0,0,1,0,0,0,0,0,1,180,0,0,"5",0,0,0,0,1440,0,1,0,6.9
"921",120,1,21,1,0,0,0,0,0,0,6e+06,7.2e+08,0,360,1.8e+07,0,"1",0,1,6e+06,2.4e+07,2520,0,4,6e+06,7.6
"922",60,1,14,0,0,0,0,0,1,0,0,0,0,180,0,0,"7",0,0,0,0,840,0,1,0,7.4
"923",90,1,15,0,0,0,0,0,0,0,2.5e+07,2.25e+09,0,90,2.5e+07,0,"2",0,0,0,2.5e+07,1350,0,1,0,6.8
"924",90,1,9,0,0,0,0,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,810,0,1,0,7
"925",90,1,20,0,0,0,0,0,0,0,10500000,9.45e+08,1,180,2.1e+07,0,"3",0,0,0,2.1e+07,1800,0,2,0,6.9
"926",90,0,18,0,0,0,0,0,1,0,0,0,0,270,0,0,"5",0,0,0,0,1620,0,1,0,6.5
"927",90,1,20,0,0,1,0,0,0,0,1e+06,9e+07,0,270,3e+06,0,"9",0,0,0,3e+06,1800,0,3,0,5.9
"928",60,0,15,0,0,0,1,0,0,0,1.1e+07,6.6e+08,0,120,2.2e+07,0,"4",1,0,0,1.1e+07,900,0,1,0,6.5
"929",90,0,7,0,0,0,0,0,0,0,250000,22500000,1,270,750000,0,"9",0,0,0,5e+05,630,0,2,0,7.4
"930",90,0,12,0,0,1,0,0,0,0,0,0,1,270,0,0,"4",0,0,0,0,1080,0,1,0,5.6
"931",90,0,11,0,0,1,0,0,0,0,5e+06,4.5e+08,1,180,1e+07,0,"8",0,0,0,1e+07,990,0,2,0,5.9
"932",60,0,23,0,0,0,1,0,0,1,5e+07,3e+09,0,180,1.5e+08,0,"2",0,0,0,5e+07,1380,0,1,0,6.6
"933",90,1,38,0,0,0,1,1,0,0,0,0,0,270,0,0,"10",0,0,0,0,3420,0,1,0,5.6
"934",60,1,13,0,0,1,0,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,780,0,1,0,5.4
"935",90,1,7,0,0,0,0,0,0,0,0,0,0,90,0,0,"9",0,0,0,0,630,0,1,0,6
"936",90,1,12,0,0,0,0,0,0,0,3e+06,2.7e+08,0,270,9e+06,0,"3",0,0,0,3e+06,1080,0,1,0,6.9
"937",90,0,31,1,0,0,1,0,0,0,9.8e+07,8.82e+09,1,270,2.94e+08,0,"12",0,0,9.8e+07,1.96e+08,2790,0,2,0,5.6
"938",90,0,39,0,0,0,0,0,0,0,7500000,6.75e+08,0,270,22500000,0,"10",0,0,0,7500000,3510,0,1,0,6.9
"939",90,1,11,0,0,0,0,0,0,0,7e+06,6.3e+08,0,180,1.4e+07,0,"6",0,0,0,1.4e+07,990,0,2,0,6.3
"940",90,0,12,0,0,1,0,0,0,0,5.5e+07,4.95e+09,0,270,1.65e+08,0,"1",0,0,0,5.5e+07,1080,0,1,0,5.2
"941",90,0,8,0,0,0,0,1,0,0,0,0,1,180,0,0,"6",0,0,0,0,720,0,1,0,6.1
"942",90,0,21,0,0,0,0,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,1890,0,1,0,6.1
"943",60,0,15,0,0,0,0,0,1,0,0,0,0,180,0,0,"4",0,0,0,0,900,0,1,0,7.4
"944",90,1,18,1,0,0,1,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,1620,0,2,0,5.8
"945",90,0,16,0,0,0,0,0,0,0,0,0,0,90,0,0,"8",0,0,0,0,1440,0,1,0,7.2
"946",120,1,13,1,0,0,1,0,0,0,13650000,1.638e+09,0,360,40950000,0,"12",0,0,13650000,13650000,1560,0,1,0,5
"947",90,1,9,0,0,0,0,0,0,0,1e+06,9e+07,0,180,2e+06,0,"9",0,0,0,2e+06,810,0,2,0,8
"948",90,0,52,0,0,0,1,1,0,0,6e+07,5.4e+09,0,180,1.2e+08,0,"5",0,0,0,6e+07,4680,0,1,0,5.5
"949",90,1,12,0,0,0,0,0,0,0,0,0,1,180,0,0,"12",0,0,0,0,1080,0,1,0,6.7
"950",90,1,16,0,0,0,0,0,0,0,5e+06,4.5e+08,0,270,1.5e+07,0,"9",0,0,0,1e+07,1440,1,2,0,8
"951",90,1,8,0,0,0,1,0,0,0,3e+06,2.7e+08,0,270,9e+06,0,"9",0,0,0,3e+06,720,0,1,0,5.2
"952",90,1,20,0,0,0,1,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"10",0,0,0,2.5e+07,1800,0,1,0,6.8
"953",180,1,57,0,0,0,0,0,0,0,2.2e+07,3.96e+09,0,540,6.6e+07,0,"11",0,0,0,2.2e+07,10260,0,1,0,8
"954",90,1,6,0,0,0,0,0,0,0,0,0,0,270,0,0,"2",0,0,0,0,540,1,1,0,7.3
"955",210,0,10,0,1,0,0,0,0,0,0,0,0,210,0,0,"12",0,0,0,0,2100,0,1,0,8.3
"956",90,1,6,0,0,0,0,0,0,0,0,0,0,90,0,0,"11",0,0,0,0,540,0,1,0,5.7
"957",90,1,14,0,0,0,0,0,0,0,1.4e+07,1.26e+09,1,180,2.8e+07,0,"12",0,0,0,1.4e+07,1260,0,1,0,7.7
"958",90,1,16,0,0,0,1,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,1440,0,1,0,7.4
"959",90,1,9,0,0,0,0,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,810,0,1,0,6.5
"960",90,0,16,1,0,0,0,0,0,0,1.16e+08,1.044e+10,0,270,3.48e+08,0,"2",0,0,1.16e+08,1.16e+08,1440,0,1,0,5.8
"961",90,0,73,1,0,0,0,0,0,0,7.8e+07,7.02e+09,0,270,2.34e+08,0,"2",0,0,7.8e+07,2.34e+08,6570,0,3,0,5.4
"962",90,0,18,0,0,0,0,0,0,0,2.7e+07,2.43e+09,0,180,5.4e+07,0,"2",0,0,0,2.7e+07,1620,0,1,0,7.8
"963",60,0,18,0,0,1,0,0,0,0,0,0,0,120,0,0,"4",0,0,0,0,1080,0,1,0,5
"964",90,1,15,0,0,0,0,0,0,0,0,0,0,270,0,0,"1",0,1,0,0,1350,0,1,0,7
"965",90,0,28,0,0,0,0,0,1,0,0,0,0,180,0,0,"9",0,0,0,0,2520,0,2,0,7.6
"966",90,0,25,0,0,1,1,0,0,0,1.5e+08,1.35e+10,0,180,3e+08,0,"5",0,0,0,1.5e+08,2250,0,1,0,6.3
"967",90,1,12,0,0,1,0,0,0,0,3e+07,2.7e+09,1,270,9e+07,0,"6",0,0,0,3e+07,1080,0,1,0,5.5
"968",90,0,18,1,0,0,0,0,0,0,1.6e+07,1.44e+09,0,270,4.8e+07,0,"8",0,0,1.6e+07,1.6e+07,1620,0,1,0,6.4
"969",90,0,19,1,0,1,0,0,0,0,0,0,0,270,0,0,"7",0,0,0,0,1710,0,1,0,5
"970",90,0,7,0,0,1,0,0,0,0,0,0,1,90,0,0,"10",0,0,0,0,630,0,1,0,5.4
"971",90,1,7,0,0,0,1,0,0,0,0,0,1,270,0,0,"1",1,0,0,0,630,0,2,0,6.2
"972",30,0,13,0,1,0,0,0,0,0,0,0,1,90,0,0,"9",0,0,0,0,390,1,1,0,6.7
"973",90,1,31,0,0,0,0,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,2790,0,1,0,7.8
"974",90,0,8,0,0,0,0,0,0,0,0,0,1,90,0,0,"1",0,0,0,0,720,0,1,0,6.9
"975",120,1,84,0,0,0,0,0,0,0,15235000,1828200000,1,240,30470000,0,"5",0,0,0,60940000,10080,0,4,0,7.8
"976",90,0,29,0,0,0,1,0,0,0,5.5e+07,4.95e+09,1,270,1.65e+08,0,"4",0,0,0,1.1e+08,2610,0,2,0,6.3
"977",90,0,76,0,0,0,1,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,6840,0,1,0,6.8
"978",120,1,12,0,0,0,0,0,0,0,0,0,0,360,0,0,"8",0,0,0,0,1440,0,1,0,6.1
"979",60,0,27,0,0,0,0,0,0,0,0,0,0,60,0,0,"11",0,0,0,0,1620,0,1,0,7.9
"980",120,1,31,0,0,0,0,0,0,0,0,0,0,360,0,0,"1",0,0,0,0,3720,0,1,0,7.6
"981",90,0,19,1,0,1,0,0,0,0,2.8e+07,2.52e+09,1,270,8.4e+07,0,"3",0,0,2.8e+07,5.6e+07,1710,0,2,0,7.4
"982",120,1,33,1,0,0,0,0,0,0,1.7e+08,2.04e+10,0,360,5.1e+08,0,"6",0,0,1.7e+08,1.7e+08,3960,0,1,0,8.9
"983",90,1,16,1,0,1,0,0,0,0,2e+07,1.8e+09,0,270,6e+07,0,"1",0,0,2e+07,2e+07,1440,0,1,0,6.5
"984",90,0,18,1,0,0,0,0,0,0,8e+07,7.2e+09,0,270,2.4e+08,0,"12",0,0,8e+07,8e+07,1620,0,1,0,5.8
"985",90,1,7,0,0,0,0,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,630,0,2,0,8
"986",90,1,12,1,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"6",0,0,6e+07,6e+07,1080,0,1,0,5.8
"987",90,1,41,0,0,0,0,0,0,0,0,0,0,90,0,0,"12",0,0,0,0,3690,0,1,0,7.9
"988",90,1,17,0,0,0,1,0,0,0,6900000,6.21e+08,0,180,13800000,0,"9",0,0,0,6900000,1530,0,1,0,7.7
"989",90,1,14,0,0,0,1,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,1260,0,1,0,7.3
"990",120,1,14,0,0,0,0,0,0,0,15400000,1.848e+09,1,240,30800000,0,"5",0,0,0,46200000,1680,0,3,0,7.5
"991",120,1,12,0,0,0,0,0,0,0,2e+07,2.4e+09,0,360,6e+07,0,"7",0,0,0,6e+07,1440,1,3,0,6.6
"992",90,0,7,0,0,0,0,0,0,0,1e+07,9e+08,1,90,1e+07,0,"4",0,0,0,2e+07,630,0,2,0,6.8
"993",60,0,11,0,0,1,0,0,0,0,0,0,0,180,0,0,"1",0,0,0,0,660,0,1,0,6.8
"994",60,0,14,1,0,1,1,0,0,0,5e+06,3e+08,0,180,1.5e+07,0,"5",0,0,5e+06,5e+06,840,0,1,0,5.9
"995",120,1,18,0,0,0,0,0,0,0,9e+06,1.08e+09,0,360,2.7e+07,0,"12",0,0,0,1.8e+07,2160,0,2,0,7.8
"996",90,1,36,1,0,0,0,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,3240,0,4,0,6.5
"997",120,1,42,0,0,0,0,0,0,0,1.1e+07,1.32e+09,1,240,2.2e+07,0,"12",0,0,0,1.1e+07,5040,0,1,0,7.6
"998",90,1,9,0,0,0,0,0,0,0,1e+06,9e+07,0,270,3e+06,0,"1",0,0,0,1e+06,810,0,1,0,5.9
"999",90,1,12,0,0,0,0,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,1080,0,1,0,7.8
"1000",60,0,32,0,0,0,1,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,1920,0,1,0,6.8
"1001",90,0,25,0,0,1,0,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,2250,0,2,0,7.7
"1002",120,1,15,0,0,0,0,0,0,0,16400000,1.968e+09,0,120,16400000,0,"6",0,0,0,16400000,1800,0,1,0,8
"1003",60,0,14,0,0,1,0,0,0,0,2e+07,1.2e+09,0,180,6e+07,0,"3",0,0,0,2e+07,840,0,1,0,6.2
"1004",90,1,14,0,0,0,0,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,1260,0,1,0,7.9
"1005",90,1,8,0,0,0,1,0,0,0,0,0,0,270,0,0,"1",0,0,0,0,720,0,1,0,6.6
"1006",90,1,12,0,0,0,0,0,0,0,0,0,1,270,0,0,"5",0,0,0,0,1080,0,1,0,7.3
"1007",90,0,14,0,0,0,1,0,0,0,9e+06,8.1e+08,0,90,9e+06,0,"2",0,0,0,9e+06,1260,0,1,0,7.4
"1008",90,0,15,0,0,0,1,0,0,0,2.1e+07,1.89e+09,1,90,2.1e+07,0,"4",0,0,0,2.1e+07,1350,0,1,0,5.6
"1009",90,0,20,0,0,0,1,0,0,0,5.5e+07,4.95e+09,1,180,1.1e+08,0,"7",0,0,0,5.5e+07,1800,0,1,0,6.4
"1010",90,1,12,0,0,0,0,0,0,0,2e+07,1.8e+09,1,270,6e+07,0,"9",0,0,0,6e+07,1080,0,3,0,5.9
"1011",90,1,7,0,0,0,0,0,0,0,0,0,0,90,0,0,"12",0,0,0,0,630,0,1,0,7.5
"1012",90,0,13,1,0,0,0,0,0,0,4.5e+07,4.05e+09,0,270,1.35e+08,0,"8",0,0,4.5e+07,4.5e+07,1170,0,1,0,6.4
"1013",90,1,14,1,0,0,0,0,0,0,2e+07,1.8e+09,0,270,6e+07,0,"8",0,0,2e+07,2e+07,1260,0,1,0,6.8
"1014",90,1,10,0,0,0,0,0,0,0,3e+06,2.7e+08,0,270,9e+06,0,"7",0,0,0,6e+06,900,0,2,0,7
"1015",60,1,17,1,0,0,0,0,0,0,2e+06,1.2e+08,0,180,6e+06,0,"2",0,0,2e+06,2e+06,1020,0,1,0,5.9
"1016",90,1,11,1,0,0,0,0,0,0,9e+06,8.1e+08,0,270,2.7e+07,0,"11",0,0,9e+06,1.8e+07,990,0,2,0,5.8
"1017",90,0,9,0,0,0,1,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,810,0,1,0,7
"1018",90,1,28,0,0,0,0,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"4",0,0,0,2.5e+07,2520,0,1,0,6
"1019",60,1,11,0,0,0,0,0,0,0,0,0,0,120,0,0,"11",0,0,0,0,660,0,1,0,7
"1020",90,1,22,0,0,0,1,0,0,0,2e+07,1.8e+09,0,270,6e+07,0,"8",0,0,0,2e+07,1980,0,1,0,7.4
"1021",90,0,15,1,0,1,0,0,0,0,4.5e+07,4.05e+09,0,270,1.35e+08,0,"1",0,0,4.5e+07,9e+07,1350,0,2,0,6
"1022",90,1,17,0,0,0,1,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,1530,0,2,0,7.2
"1023",90,1,16,0,0,0,1,0,0,0,3500000,3.15e+08,0,270,10500000,0,"9",0,0,0,3500000,1440,0,1,0,6.9
"1024",120,1,73,1,0,0,0,0,0,0,3.2e+07,3.84e+09,0,360,9.6e+07,0,"12",0,0,3.2e+07,9.6e+07,8760,0,3,0,7.2
"1025",120,0,18,1,0,0,0,0,0,0,7.5e+07,9e+09,0,360,2.25e+08,0,"11",0,0,7.5e+07,7.5e+07,2160,0,1,0,7
"1026",90,1,22,0,0,0,0,0,0,0,2e+06,1.8e+08,0,270,6e+06,0,"7",0,0,0,2e+06,1980,0,1,0,7.8
"1027",90,0,22,1,0,0,0,0,0,0,5.7e+07,5.13e+09,0,270,1.71e+08,0,"10",0,0,5.7e+07,5.7e+07,1980,0,1,0,6.6
"1028",90,0,10,0,0,1,0,0,0,0,0,0,1,180,0,0,"4",0,0,0,0,900,0,1,0,6.3
"1029",90,0,7,0,0,0,1,1,0,0,3.5e+07,3.15e+09,0,180,7e+07,0,"6",0,0,0,3.5e+07,630,0,1,0,5.4
"1030",120,0,20,0,0,0,0,0,0,0,0,0,0,360,0,0,"6",0,0,0,0,2400,0,3,0,7.4
"1031",150,0,42,1,0,0,0,0,0,0,2.7e+07,4.05e+09,1,450,8.1e+07,0,"9",0,0,2.7e+07,1.08e+08,6300,1,4,0,7.4
"1032",60,0,8,0,0,0,1,0,0,0,0,0,0,120,0,0,"7",0,0,0,0,480,0,1,0,6.6
"1033",150,1,62,0,0,0,0,0,0,0,18335000,2750250000,0,450,55005000,0,"9",0,0,0,55005000,9300,1,3,0,8.3
"1034",90,1,19,0,0,0,0,0,0,0,2.2e+07,1.98e+09,0,180,4.4e+07,0,"11",0,0,0,4.4e+07,1710,0,2,0,6.6
"1035",120,1,30,0,0,0,0,0,0,0,4e+06,4.8e+08,0,240,8e+06,0,"5",0,0,0,8e+06,3600,0,2,0,7.2
"1036",90,0,10,0,0,0,1,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,900,0,1,0,6.9
"1037",90,0,16,1,0,0,0,0,0,0,7e+06,6.3e+08,0,270,2.1e+07,0,"8",0,0,7e+06,7e+06,1440,0,1,0,7.2
"1038",60,0,11,0,0,0,0,0,1,0,0,0,0,180,0,0,"5",0,0,0,0,660,0,1,0,6.9
"1039",90,1,8,1,0,0,0,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,720,0,2,0,6.9
"1040",90,1,20,0,0,0,1,0,0,0,5e+06,4.5e+08,1,180,1e+07,0,"3",0,0,0,5e+06,1800,0,1,0,5.8
"1041",90,0,33,0,0,0,1,1,0,1,6.9e+07,6.21e+09,0,270,2.07e+08,0,"7",0,0,0,6.9e+07,2970,0,1,0,7.7
"1042",90,1,7,0,0,0,0,0,0,0,0,0,0,270,0,0,"6",0,0,0,0,630,0,1,0,6.4
"1043",90,0,65,0,0,0,1,0,0,0,0,0,0,180,0,0,"11",0,0,0,0,5850,0,2,0,7.7
"1044",90,1,14,0,0,0,0,0,0,0,0,0,0,90,0,0,"4",0,0,0,0,1260,0,1,0,7.7
"1045",90,1,24,0,0,0,0,0,1,0,0,0,0,270,0,0,"11",0,0,0,0,2160,0,1,0,7.6
"1046",60,1,11,0,0,0,0,0,1,0,0,0,0,180,0,0,"11",0,0,0,0,660,0,1,0,7.5
"1047",90,0,21,0,0,0,1,0,0,0,6500000,5.85e+08,0,180,1.3e+07,0,"8",0,0,0,6500000,1890,0,1,0,6.8
"1048",60,0,16,0,0,0,1,0,0,0,1.7e+07,1.02e+09,0,60,1.7e+07,0,"12",0,0,0,1.7e+07,960,0,1,0,5.7
"1049",90,1,16,0,0,0,0,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,1440,0,1,0,7.4
"1050",180,0,20,0,0,0,0,0,0,0,12500000,2.25e+09,0,360,2.5e+07,0,"7",1,0,0,12500000,3600,0,1,0,7.6
"1051",90,1,11,0,0,0,0,0,0,0,2.7e+07,2.43e+09,0,270,8.1e+07,0,"9",0,0,0,2.7e+07,990,0,1,0,6.7
"1052",120,0,9,0,0,0,1,0,0,0,0,0,0,120,0,0,"9",0,0,0,0,1080,0,1,0,5.7
"1053",120,0,6,1,0,0,0,0,0,0,1500000,1.8e+08,0,240,3e+06,0,"8",0,0,1500000,4500000,720,0,3,0,6.6
"1054",90,1,15,0,0,1,0,0,0,0,0,0,1,270,0,0,"3",0,0,0,0,1350,0,1,0,5.3
"1055",120,0,23,1,0,0,0,0,0,0,7200000,8.64e+08,0,360,21600000,0,"12",0,0,7200000,14400000,2760,0,2,0,6.7
"1056",90,0,38,0,0,0,1,1,0,0,1.5e+07,1.35e+09,0,180,3e+07,0,"3",0,0,0,1.5e+07,3420,0,1,0,6.2
"1057",90,0,10,0,0,1,0,0,0,0,2e+06,1.8e+08,1,90,2e+06,0,"9",0,0,0,2e+06,900,0,1,0,5.8
"1058",90,0,15,0,0,0,1,0,0,0,1.3e+07,1.17e+09,1,90,1.3e+07,0,"8",0,0,0,2.6e+07,1350,0,2,0,6.2
"1059",60,0,3,0,0,0,1,0,0,0,0,0,0,60,0,0,"11",0,0,0,0,180,0,1,0,5.8
"1060",120,0,21,1,0,0,0,0,0,0,1.4e+08,1.68e+10,0,360,4.2e+08,0,"11",0,0,1.4e+08,9.8e+08,2520,0,7,0,6.1
"1061",120,1,20,0,0,0,0,0,0,0,0,0,0,240,0,0,"5",0,1,0,0,2400,0,5,0,7.6
"1062",120,0,47,1,0,0,0,0,0,0,2.8e+07,3.36e+09,0,240,5.6e+07,0,"7",0,0,2.8e+07,8.4e+07,5640,0,3,0,8.3
"1063",120,0,44,1,0,0,0,0,0,0,7e+07,8.4e+09,0,240,1.4e+08,0,"7",0,0,7e+07,1.4e+08,5280,0,2,0,7.1
"1064",120,1,21,0,0,0,0,0,0,0,0,0,0,240,0,0,"10",0,0,0,0,2520,0,2,0,6.7
"1065",60,0,12,0,0,1,0,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,720,0,1,0,5.6
"1066",150,1,4,0,0,0,1,0,0,0,0,0,0,450,0,0,"6",0,0,0,0,600,0,1,0,6.9
